entity_id,email,city,amount,status,order_date,record_id,source,entityId,orderDate,ENTITY_ID,EMAIL,CITY,AMOUNT,STATUS,ORDER_DATE
TRANSACTIONS-00000436,marinedelorme@example.org,Duval,2211.7,ok,2025-11-09,S1-000002011,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001640,hoffmanndorothe@example.com,Lake Ericland,1004.16,error,2025-09-02,S1-000002012,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001956,jheinrich@example.com,East Carolton,4734.67,ok,2025-12-03,S1-000002013,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001914,pero39@example.net,Germersheim,2566.89,error,2025-11-03,S1-000002014,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001967,UNKNOWN,Evansfurt,1908.96,ok,2025-04-12,S1-000002015,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001670,anatolijroehrdanz@example.net,East Linda,1631.93,ok,UNKNOWN,S1-000002016,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000774,yvesmahe@example.net,Brun,708.0,ok,2025-06-23,S1-000002017,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001784,elodie20@example.com,Hohenstein-Ernstthal,1049.21,error,2025-04-02,S1-000002018,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000549,ctrapp@example.net,Lopezburgh,3104.83,error,2025-07-12,S1-000002019,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001601,rouxlucy@example.net,Bad Langensalza,276.09,error,2025-05-23,S1-000002020,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,bolanderjost@example.org,Dupont-sur-Pereira,3605.92,new,2025-09-17,S1-000002021,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000863,chamann@example.org,Chapmanhaven,3783.64,new,2026-01-31,S1-000002022,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001735,augustinlouis@example.com,Ahaus,280.49,new,2025-03-17,S1-000002023,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001311,hans-rudolfmangold@example.org,Norden,1659.32,error,2025-10-28,S1-000002024,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UNKNOWN,bertinmarcelle@example.com,UNKNOWN,3740.92,new,2025-04-13,S1-000002025,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001705,fdrewes@example.net,Christinastad,613.52,ok,2025-06-07,S1-000002026,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001542,celina86@example.com,Benoit,4940.79,ok,2025-04-22,S1-000002027,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000457,ndoehn@example.net,JourdanBourg,2191.14,error,2025-11-20,S1-000002028,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001732,ltschentscher@example.net,Williamsmouth,501.57,error,2025-08-04,S1-000002029,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000824,edgar24@example.org,ColletVille,267.23,error,2025-03-28,S1-000002030,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001939,zofia43@example.com,Sainte Frédéricdan,3404.1,error,2025-07-11,S1-000002031,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000391,UNKNOWN,Schmölln,268.99,UNKNOWN,2025-11-30,S1-000002032,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000279,kdiaz@example.org,ArnaudVille,312.27,ok,2025-08-25,S1-000002033,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000943,james27@example.org,New Mark,369.68,ok,2026-02-03,S1-000002034,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001062,noel43@example.net,North Davidville,1037.18,error,2025-10-12,S1-000002035,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000140,ludger59@example.net,Düren,UNKNOWN,error,2025-12-16,S1-000002036,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001245,UNKNOWN,Port Anthony,2813.06,new,2026-01-15,S1-000002037,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001447,lgerlach@example.net,UNKNOWN,2982.53,error,2025-12-29,S1-000002038,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000373,xgonzalez@example.com,South Bradley,3623.2,error,2025-08-26,S1-000002039,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000045,gobrien@example.org,West Bradley,4381.96,ok,2025-02-27,S1-000002040,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000378,martascheibe@example.com,North Paulfurt,2671.14,ok,2025-07-03,S1-000002041,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000775,oharris@example.org,Hervé,1551.85,error,2025-03-17,S1-000002042,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001315,jacqueshardy@example.net,West Robertberg,269.43,ok,2025-03-25,S1-000002043,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000854,isabellagriffin@example.org,Maurice-sur-Gilles,2720.87,error,2025-11-24,S1-000002044,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001868,lucbarre@example.com,Prenzlau,1915.83,ok,2025-08-26,S1-000002045,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000876,morganhenry@example.org,Weber,2367.53,new,2025-04-03,S1-000002046,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000111,kimberly39@example.com,Schweinfurt,3367.15,error,2025-11-17,S1-000002047,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001249,miguel96@example.org,Étienne,UNKNOWN,new,2025-11-10,S1-000002048,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000918,maillotmarc@example.com,West Lisa,3520.49,new,2025-05-04,S1-000002049,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001149,gerard39@example.org,Saint Martin,1027.8,error,2025-04-12,S1-000002050,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001198,suzanne92@example.net,Demmin,1509.52,new,2025-09-30,S1-000002051,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000621,genevieve58@example.net,Roding,872.06,new,2025-07-05,S1-000002052,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000981,pierrehoarau@example.net,Richard,3803.56,error,2025-12-23,S1-000002053,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000349,rebekahhill@example.com,Schwabmünchen,910.02,new,2025-10-24,S1-000002054,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001790,jacksonaustin@example.org,NicolasBourg,2465.92,ok,2025-05-20,S1-000002055,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001692,claus-dieterschinke@example.com,New Rebeccafurt,474.53,new,2025-06-23,S1-000002056,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000546,gilbertortmann@example.org,Maillot-sur-Thierry,UNKNOWN,new,2025-03-22,S1-000002057,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000398,marywalter@example.org,South Davidview,UNKNOWN,error,2026-01-06,S1-000002058,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001818,zacharie82@example.com,Strausberg,3125.83,ok,2025-08-28,S1-000002059,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000948,tessierdenis@example.org,Lejeune,3839.14,new,2025-05-02,S1-000002060,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000079,adobes@example.net,Mendozamouth,4393.73,ok,2025-03-18,S1-000002061,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001449,kabusandy@example.com,Ludwigsburg,2433.86,error,2025-09-24,S1-000002062,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000135,uparrish@example.org,Michaelshire,2384.47,error,2025-05-20,S1-000002063,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000377,manjagroettner@example.org,Bitterfeld,1512.04,error,2025-08-15,S1-000002064,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000030,inesvalentin@example.org,Sainte Margauxboeuf,1390.59,error,2025-05-17,S1-000002065,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001035,lmartel@example.org,Lake Williamberg,3914.74,error,2025-04-17,S1-000002066,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000678,randallkathleen@example.com,Schmitt,31.52,new,2025-03-14,S1-000002067,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000606,adalbertscholtz@example.com,Nordhausen,4855.5,new,2025-09-26,S1-000002068,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001977,philippecelina@example.net,Port Robertside,2260.81,new,2025-06-20,S1-000002069,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000720,UNKNOWN,Torresberg,2184.12,new,2025-05-04,S1-000002070,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000600,girschnerleyla@example.net,Dufournec,1837.31,error,2025-07-02,S1-000002071,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001111,brunethelene@example.net,Port Alexisport,3683.35,UNKNOWN,2026-01-29,S1-000002072,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000388,susanwells@example.net,Frankview,571.32,new,2026-01-15,S1-000002073,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000593,pmendes@example.com,Neustrelitz,3633.27,ok,2025-04-21,S1-000002074,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001614,xweihmann@example.org,Valdezport,UNKNOWN,error,2026-02-10,S1-000002075,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001064,mmayo@example.net,Bertrand,1744.67,error,2025-05-12,S1-000002076,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001161,hoelzenbecheralfonso@example.net,Sainte Roland,2706.28,new,2026-01-19,S1-000002077,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001530,michaelgonzalez@example.net,Konstanz,1252.7,ok,UNKNOWN,S1-000002078,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000796,barbara12@example.org,Valentin,772.11,UNKNOWN,2025-08-05,S1-000002079,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000607,nhellwig@example.net,De Sousanec,3934.19,new,2025-03-29,S1-000002080,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000002,guilbertlouis@example.net,Humbert-sur-Mer,1116.83,error,2025-10-13,S1-000002081,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001771,enelson@example.org,North Kimberly,4743.99,error,2025-09-03,S1-000002082,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001719,mahejulie@example.org,David,998.09,error,2026-01-23,S1-000002083,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001676,nathanwarner@example.net,Roynec,1570.85,new,2025-05-22,S1-000002084,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000555,sfox@example.net,West Jeffreyland,2898.29,error,2026-02-23,S1-000002085,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001070,francoise12@example.org,Halberstadt,4776.61,new,2025-11-02,S1-000002086,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001224,hans-georg87@example.org,Nördlingen,198.7,new,2025-07-15,S1-000002087,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000979,danielle75@example.net,Magdeburg,1597.26,ok,2025-06-02,S1-000002088,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000800,christopherrichardson@example.net,Weißenfels,2054.88,error,2025-08-14,S1-000002089,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001073,victor00@example.com,Eisenberg,2395.92,new,2025-03-05,S1-000002090,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000380,carolinaschacht@example.net,Regensburg,2767.24,error,2025-12-29,S1-000002091,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001734,patricia03@example.net,Delaunay,4081.61,error,2025-02-28,S1-000002092,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000519,dustinhaley@example.org,East Robertberg,2656.3,error,2025-09-15,S1-000002093,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001061,daniel08@example.org,Judithstad,3856.1,error,2025-12-26,S1-000002094,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000316,daniellaporte@example.net,Meiningen,3834.72,new,2025-12-04,S1-000002095,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001807,annehoareau@example.net,Lübben,786.36,new,2026-01-02,S1-000002096,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001505,rohtbrian@example.net,East Aaronhaven,3973.2,new,2025-02-28,S1-000002097,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000357,davisjesse@example.org,Aachen,UNKNOWN,error,2026-02-18,S1-000002098,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000245,joel28@example.org,Joshuaside,123.1,new,2026-02-03,S1-000002099,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001730,yves01@example.com,Lecomte,2647.63,error,2025-07-06,S1-000002100,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001266,lee16@example.com,Bruneau,1157.94,error,2025-10-30,S1-000002101,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000242,speersiegbert@example.net,Forst,467.84,new,2025-04-07,S1-000002102,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000550,mhill@example.net,Peine,3778.13,error,2025-08-20,S1-000002103,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000732,frank66@example.org,Fernandez-sur-Meunier,987.16,error,2025-06-24,S1-000002104,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001275,katherine20@example.net,Perret,3611.24,error,2025-06-15,S1-000002105,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001856,mcleanjay@example.net,Garciaberg,1987.38,ok,2026-01-06,S1-000002106,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001830,nbernard@example.net,Kelheim,2325.82,new,2025-12-31,S1-000002107,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000257,hardyarthur@example.org,Saint Antoinette,2787.47,new,2026-01-20,S1-000002108,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001233,rnormand@example.net,Badoberan,4572.29,error,2025-12-21,S1-000002109,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000202,hoffmanntraudel@example.com,Menard-les-Bains,966.46,ok,2026-02-24,S1-000002110,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001473,sthierry@example.org,Saint Nathboeuf,UNKNOWN,ok,2026-01-30,S1-000002111,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001994,maxwellsteve@example.net,Vidal-la-Forêt,835.93,new,2025-03-16,S1-000002112,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001398,rahelkoch-ii@example.net,Kristopherburgh,1294.43,error,2025-10-31,S1-000002113,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001222,jeremiah26@example.net,Roth,258.63,ok,2025-10-29,S1-000002114,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001802,tschentschergeorgios@example.com,Chambershaven,4709.23,new,2025-06-19,S1-000002115,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000914,zleclerc@example.org,UNKNOWN,4802.64,UNKNOWN,2025-07-15,S1-000002116,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001494,daniel93@example.net,South Joseph,4813.9,ok,2025-08-24,S1-000002117,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000065,merletherese@example.org,New Anthonyport,1701.54,ok,2025-11-17,S1-000002118,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001947,mmenard@example.net,Da Silva,3431.9,error,2025-10-07,S1-000002119,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000359,UNKNOWN,West Janetfurt,3964.87,new,2025-04-07,S1-000002120,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001514,tilly66@example.com,South Andrewville,3978.59,ok,2025-10-02,S1-000002121,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000489,rossiconstance@example.org,Steinfurt,1931.01,error,2026-02-12,S1-000002122,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000093,laurence77@example.org,Quedlinburg,4498.17,ok,2026-02-22,S1-000002123,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001192,ortmannsusana@example.net,Tecklenburg,2699.26,new,2025-09-18,S1-000002124,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00001751,juanatkinson@example.org,Sanchez,4032.42,ok,2025-06-26,S1-000002125,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
TRANSACTIONS-00000927,frichardson@example.com,Johnsonmouth,325.63,error,2025-06-10,S1-000002126,S1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
